Date,Primary Type,Location Description,Arrest,Year,Month
2024-03-01,Vandalism,Street,False,2024,3
2023-01-30,Robbery,Street,False,2023,1
2021-11-13,Homicide,Park,True,2021,11
2021-01-26,Robbery,Gas Station,True,2021,1
2016-01-03,Fraud,Apartment,False,2016,1
2024-11-07,Drug Possession,Street,False,2024,11
2016-02-02,Fraud,School,True,2016,2
2020-07-09,Drug Possession,Apartment,False,2020,7
2019-05-27,Theft,Bank,False,2019,5
2020-09-20,Assault,Mall,False,2020,9
2022-06-18,Robbery,Park,False,2022,6
2016-03-02,Theft,Highway,True,2016,3
2022-08-07,Theft,Bank,True,2022,8
2022-11-23,Assault,Mall,True,2022,11
2018-11-28,Homicide,Bar,True,2018,11
2016-02-04,Drug Possession,Bar,True,2016,2
2015-05-25,Drug Possession,Highway,False,2015,5
2020-09-26,Assault,Highway,False,2020,9
2020-03-02,Drug Possession,Bank,True,2020,3
2016-07-26,Homicide,Street,False,2016,7
2015-05-31,Theft,Mall,False,2015,5
2024-06-19,Arson,Park,False,2024,6
2015-04-14,Burglary,Street,False,2015,4
2024-05-18,Assault,Apartment,False,2024,5
2022-07-05,Theft,Bar,False,2022,7
2019-03-11,Homicide,Highway,True,2019,3
2021-07-23,Arson,Mall,False,2021,7
2015-11-17,Drug Possession,Street,False,2015,11
2021-05-15,Assault,Gas Station,True,2021,5
2015-09-19,Homicide,Park,False,2015,9
2016-08-12,Assault,Home,False,2016,8
2024-04-27,Vandalism,Bank,False,2024,4
2022-08-15,Theft,Bank,False,2022,8
2022-05-08,Robbery,Gas Station,False,2022,5
2020-01-13,Burglary,Apartment,True,2020,1
2018-09-04,Vandalism,Park,False,2018,9
2024-12-25,Burglary,Mall,True,2024,12
2024-11-23,Robbery,School,False,2024,11
2015-08-30,Drug Possession,Bar,False,2015,8
2016-08-01,Fraud,Bank,False,2016,8
2015-03-04,Arson,Home,False,2015,3
2015-05-29,Drug Possession,Bar,True,2015,5
2023-05-08,Assault,Gas Station,False,2023,5
2016-01-29,Vandalism,Mall,False,2016,1
2019-10-10,Robbery,Apartment,True,2019,10
2024-12-22,Burglary,Park,False,2024,12
2017-02-06,Arson,Gas Station,False,2017,2
2020-02-23,Robbery,Mall,True,2020,2
2019-04-19,Burglary,Home,False,2019,4
2020-12-12,Vandalism,Highway,True,2020,12
2016-01-30,Drug Possession,Bar,True,2016,1
2023-04-11,Assault,Mall,False,2023,4
2018-05-22,Drug Possession,Highway,False,2018,5
2020-02-24,Burglary,Highway,True,2020,2
2022-03-14,Drug Possession,Bar,False,2022,3
2016-10-09,Arson,Bank,True,2016,10
2022-01-19,Assault,Mall,True,2022,1
2020-10-09,Theft,Mall,True,2020,10
2018-02-25,Fraud,School,False,2018,2
2019-08-07,Drug Possession,Gas Station,False,2019,8
2019-07-12,Robbery,Highway,False,2019,7
2018-11-19,Assault,Gas Station,True,2018,11
2022-07-26,Robbery,School,False,2022,7
2023-01-21,Vandalism,Apartment,False,2023,1
2016-04-04,Theft,Street,False,2016,4
2024-11-14,Arson,School,False,2024,11
2015-05-20,Theft,Park,False,2015,5
2019-07-28,Drug Possession,Bank,False,2019,7
2020-02-11,Arson,Highway,False,2020,2
2019-02-28,Theft,Park,False,2019,2
2024-09-20,Drug Possession,Bar,False,2024,9
2016-11-16,Assault,Street,False,2016,11
2017-05-19,Arson,Apartment,False,2017,5
2017-03-26,Robbery,Apartment,False,2017,3
2021-05-01,Homicide,Highway,False,2021,5
2023-11-08,Robbery,Home,False,2023,11
2018-06-11,Vandalism,Bank,False,2018,6
2018-11-20,Fraud,Park,False,2018,11
2020-08-23,Homicide,Home,False,2020,8
2020-03-18,Assault,Bank,False,2020,3
2022-01-14,Vandalism,Street,True,2022,1
2024-11-16,Homicide,Gas Station,True,2024,11
2020-03-26,Homicide,Home,True,2020,3
2021-02-09,Drug Possession,Park,False,2021,2
2024-08-17,Burglary,Mall,False,2024,8
2017-08-06,Robbery,Gas Station,False,2017,8
2023-03-25,Drug Possession,Street,True,2023,3
2024-07-25,Assault,Home,False,2024,7
2020-10-01,Robbery,Apartment,False,2020,10
2015-04-03,Burglary,Street,False,2015,4
2015-03-03,Robbery,Apartment,False,2015,3
2017-06-09,Arson,Gas Station,False,2017,6
2019-01-30,Burglary,Park,True,2019,1
2018-02-04,Homicide,Street,True,2018,2
2019-03-31,Theft,Home,False,2019,3
2015-01-04,Drug Possession,School,True,2015,1
2019-09-06,Robbery,Home,True,2019,9
2019-12-22,Drug Possession,Apartment,False,2019,12
2022-08-31,Assault,Park,False,2022,8
2017-12-31,Assault,Home,False,2017,12
2020-02-10,Theft,Bar,False,2020,2
2017-08-05,Homicide,Park,True,2017,8
2022-09-14,Homicide,Apartment,False,2022,9
2022-01-23,Robbery,Home,True,2022,1
2018-02-23,Drug Possession,Home,False,2018,2
2016-05-17,Burglary,School,False,2016,5
2016-05-25,Homicide,Apartment,False,2016,5
2018-09-27,Assault,Home,True,2018,9
2021-04-09,Homicide,Park,False,2021,4
2020-09-18,Robbery,Gas Station,False,2020,9
2023-09-17,Burglary,Park,False,2023,9
2024-08-01,Assault,Gas Station,True,2024,8
2023-04-14,Robbery,Mall,False,2023,4
2015-07-10,Theft,Park,False,2015,7
2016-10-12,Arson,Apartment,True,2016,10
2018-03-06,Vandalism,Park,False,2018,3
2020-02-01,Arson,Highway,False,2020,2
2015-07-12,Drug Possession,Highway,True,2015,7
2018-10-19,Burglary,Home,False,2018,10
2021-09-15,Drug Possession,Gas Station,False,2021,9
2022-03-22,Theft,School,True,2022,3
2023-10-21,Drug Possession,Gas Station,False,2023,10
2019-01-23,Burglary,Apartment,True,2019,1
2023-12-04,Robbery,Park,False,2023,12
2019-03-07,Theft,Mall,True,2019,3
2021-08-18,Vandalism,Park,False,2021,8
2024-06-21,Robbery,Park,False,2024,6
2021-07-27,Robbery,Home,False,2021,7
2019-06-16,Homicide,Highway,False,2019,6
2019-02-09,Vandalism,Bank,True,2019,2
2019-07-31,Arson,Home,True,2019,7
2023-03-08,Homicide,Bar,False,2023,3
2017-06-08,Fraud,Home,True,2017,6
2022-11-05,Theft,Mall,True,2022,11
2020-12-13,Vandalism,Apartment,True,2020,12
2024-02-15,Fraud,Home,False,2024,2
2018-12-18,Robbery,Gas Station,False,2018,12
2024-03-28,Arson,Street,True,2024,3
2021-08-29,Arson,Highway,True,2021,8
2020-01-31,Robbery,Apartment,True,2020,1
2024-06-06,Burglary,Gas Station,False,2024,6
2021-12-26,Homicide,Park,False,2021,12
2017-03-29,Burglary,School,False,2017,3
2019-01-09,Fraud,Apartment,True,2019,1
2024-06-02,Homicide,Bank,True,2024,6
2019-04-21,Robbery,Bar,False,2019,4
2023-05-02,Arson,Apartment,False,2023,5
2019-05-16,Assault,School,True,2019,5
2022-09-29,Vandalism,Apartment,False,2022,9
2023-03-04,Vandalism,Highway,False,2023,3
2015-07-02,Arson,Bank,False,2015,7
2023-12-29,Theft,Home,False,2023,12
2015-08-08,Fraud,Park,False,2015,8
2024-05-03,Drug Possession,Park,False,2024,5
2017-06-30,Arson,Gas Station,True,2017,6
2019-02-18,Burglary,Bar,False,2019,2
2020-04-10,Burglary,Home,True,2020,4
2023-12-17,Drug Possession,Gas Station,True,2023,12
2016-06-02,Assault,Park,True,2016,6
2023-06-27,Robbery,Gas Station,True,2023,6
2021-05-22,Assault,Park,True,2021,5
2022-11-17,Vandalism,Bank,False,2022,11
2018-10-05,Theft,Park,False,2018,10
2016-06-19,Burglary,Apartment,False,2016,6
2016-11-11,Burglary,Highway,False,2016,11
2015-02-11,Burglary,Bank,False,2015,2
2019-11-22,Assault,Bar,True,2019,11
2019-04-21,Homicide,Bar,False,2019,4
2018-02-01,Fraud,Apartment,True,2018,2
2018-12-25,Assault,Home,True,2018,12
2021-06-06,Fraud,Mall,False,2021,6
2021-12-22,Robbery,Bar,False,2021,12
2020-06-18,Arson,Gas Station,False,2020,6
2018-09-18,Fraud,Highway,False,2018,9
2022-02-21,Theft,Gas Station,False,2022,2
2019-11-10,Arson,Home,False,2019,11
2019-12-12,Assault,Mall,True,2019,12
2016-11-08,Drug Possession,Apartment,False,2016,11
2024-02-04,Fraud,Bank,False,2024,2
2023-10-24,Arson,School,True,2023,10
2018-08-30,Vandalism,Apartment,False,2018,8
2022-02-14,Drug Possession,Home,False,2022,2
2023-01-05,Burglary,Highway,False,2023,1
2017-06-03,Burglary,Highway,False,2017,6
2024-04-14,Burglary,Apartment,True,2024,4
2018-07-08,Drug Possession,Gas Station,True,2018,7
2015-08-14,Fraud,Bar,False,2015,8
2020-08-02,Fraud,Gas Station,False,2020,8
2020-06-22,Drug Possession,Gas Station,False,2020,6
2018-02-24,Drug Possession,Bar,False,2018,2
2016-01-25,Theft,Bank,False,2016,1
2023-01-18,Theft,School,False,2023,1
2022-06-02,Robbery,Street,True,2022,6
2024-11-02,Burglary,Home,True,2024,11
2019-09-13,Theft,Apartment,False,2019,9
2021-07-10,Burglary,Street,False,2021,7
2020-01-08,Theft,Gas Station,False,2020,1
2020-06-22,Assault,Bar,False,2020,6
2021-06-18,Robbery,Apartment,False,2021,6
2018-12-26,Fraud,Street,False,2018,12
2020-09-24,Burglary,Highway,False,2020,9
2017-05-15,Theft,Mall,False,2017,5
2020-10-24,Fraud,Home,True,2020,10
2021-10-20,Arson,Gas Station,True,2021,10
2022-03-26,Assault,School,False,2022,3
2015-04-22,Robbery,Bank,False,2015,4
2017-07-18,Robbery,Bar,False,2017,7
2023-07-07,Assault,Mall,True,2023,7
2016-04-09,Homicide,Home,True,2016,4
2017-08-29,Assault,Park,False,2017,8
2015-05-13,Robbery,Park,False,2015,5
2017-10-25,Theft,School,False,2017,10
2021-01-13,Arson,Park,False,2021,1
2024-02-25,Assault,Apartment,True,2024,2
2017-04-27,Vandalism,Park,True,2017,4
2022-01-19,Drug Possession,Park,False,2022,1
2021-09-25,Robbery,Street,False,2021,9
2021-01-06,Vandalism,Park,False,2021,1
2017-05-01,Fraud,Street,False,2017,5
2021-05-16,Burglary,Mall,False,2021,5
2020-11-15,Burglary,Street,False,2020,11
2018-06-11,Fraud,Apartment,True,2018,6
2020-12-21,Assault,Highway,True,2020,12
2020-05-05,Theft,School,False,2020,5
2015-10-04,Homicide,Mall,False,2015,10
2015-06-10,Drug Possession,Bar,False,2015,6
2017-01-29,Vandalism,Gas Station,False,2017,1
2017-05-30,Drug Possession,Mall,False,2017,5
2020-04-20,Burglary,Park,False,2020,4
2023-04-17,Theft,Street,False,2023,4
2021-11-04,Fraud,Highway,True,2021,11
2020-06-02,Fraud,Park,False,2020,6
2024-04-10,Arson,School,False,2024,4
2019-07-10,Drug Possession,Gas Station,False,2019,7
2022-08-14,Fraud,Street,True,2022,8
2020-01-04,Drug Possession,Park,False,2020,1
2020-08-06,Arson,Apartment,False,2020,8
2019-05-03,Fraud,Apartment,True,2019,5
2017-12-14,Fraud,Park,False,2017,12
2017-01-19,Homicide,Apartment,False,2017,1
2024-02-18,Theft,Apartment,False,2024,2
2017-12-20,Theft,Apartment,False,2017,12
2021-02-06,Burglary,Bar,False,2021,2
2020-03-25,Fraud,Highway,True,2020,3
2021-07-20,Homicide,Bank,False,2021,7
2018-11-12,Vandalism,Bank,False,2018,11
2017-05-04,Theft,Mall,False,2017,5
2021-01-09,Drug Possession,School,False,2021,1
2021-04-30,Burglary,Bank,False,2021,4
2023-08-24,Arson,Highway,False,2023,8
2020-04-21,Arson,Park,False,2020,4
2020-07-09,Assault,Street,False,2020,7
2020-11-16,Arson,School,False,2020,11
2023-09-11,Theft,Highway,False,2023,9
2017-11-19,Burglary,Bar,False,2017,11
2016-11-17,Arson,Mall,True,2016,11
2021-10-31,Arson,Bar,True,2021,10
2024-03-29,Drug Possession,Park,False,2024,3
2021-05-04,Fraud,Mall,False,2021,5
2020-11-01,Vandalism,Street,False,2020,11
2024-09-28,Drug Possession,Mall,False,2024,9
2020-07-01,Burglary,Highway,False,2020,7
2016-03-11,Homicide,Mall,False,2016,3
2023-09-07,Robbery,Street,False,2023,9
2016-02-03,Vandalism,Park,True,2016,2
2018-08-04,Theft,Highway,False,2018,8
2022-08-12,Fraud,Highway,False,2022,8
2017-12-21,Theft,Bar,True,2017,12
2024-09-24,Drug Possession,School,True,2024,9
2022-10-22,Burglary,Apartment,True,2022,10
2015-02-10,Vandalism,School,True,2015,2
2017-06-02,Homicide,Bar,False,2017,6
2019-01-27,Robbery,School,False,2019,1
2024-08-25,Assault,Home,False,2024,8
2020-02-22,Fraud,Street,False,2020,2
2023-02-26,Vandalism,Bank,False,2023,2
2020-02-16,Drug Possession,Mall,False,2020,2
2016-07-11,Drug Possession,Highway,False,2016,7
2021-08-14,Homicide,School,False,2021,8
2020-11-07,Robbery,Home,False,2020,11
2022-07-23,Homicide,Bank,False,2022,7
2015-06-01,Assault,Home,False,2015,6
2023-01-29,Burglary,Home,False,2023,1
2022-11-13,Homicide,Street,False,2022,11
2020-08-13,Drug Possession,Bar,False,2020,8
2020-12-10,Assault,Gas Station,False,2020,12
2015-06-05,Arson,Gas Station,False,2015,6
2018-03-29,Vandalism,Home,False,2018,3
2018-11-26,Assault,Gas Station,False,2018,11
2017-12-22,Homicide,Bar,True,2017,12
2020-09-15,Homicide,Bar,True,2020,9
2018-08-23,Robbery,Highway,False,2018,8
2018-06-19,Assault,Bar,False,2018,6
2017-02-21,Arson,Bank,True,2017,2
2023-02-18,Vandalism,Gas Station,False,2023,2
2020-05-25,Drug Possession,Street,False,2020,5
2022-11-09,Arson,Bank,False,2022,11
2022-12-15,Burglary,Bank,True,2022,12
2016-07-19,Homicide,Park,True,2016,7
2023-12-21,Assault,Bank,True,2023,12
2016-07-19,Arson,Home,True,2016,7
2020-09-08,Arson,Mall,False,2020,9
2017-12-13,Assault,Street,False,2017,12
2022-04-28,Homicide,School,False,2022,4
2018-04-07,Assault,Gas Station,False,2018,4
2017-11-07,Homicide,Bank,False,2017,11
2020-03-28,Assault,Street,False,2020,3
2019-08-22,Robbery,Gas Station,False,2019,8
2016-02-18,Theft,Bank,False,2016,2
2021-07-23,Vandalism,Park,False,2021,7
2016-03-04,Fraud,Park,False,2016,3
2015-06-13,Homicide,Park,False,2015,6
2021-02-11,Arson,Home,False,2021,2
2015-02-19,Arson,Home,False,2015,2
2023-05-05,Drug Possession,Park,True,2023,5
2019-02-16,Drug Possession,Bank,True,2019,2
2019-07-07,Vandalism,Highway,False,2019,7
2020-05-31,Assault,Bank,False,2020,5
2019-02-13,Arson,Bar,True,2019,2
2018-07-15,Fraud,Park,False,2018,7
2021-07-25,Theft,Bank,False,2021,7
2021-12-08,Fraud,School,False,2021,12
2020-03-24,Arson,Apartment,False,2020,3
2018-05-03,Assault,Park,False,2018,5
2020-03-29,Robbery,Street,True,2020,3
2024-04-12,Fraud,School,True,2024,4
2015-04-17,Vandalism,Home,False,2015,4
2016-01-02,Arson,Gas Station,False,2016,1
2017-06-28,Drug Possession,Highway,True,2017,6
2016-09-02,Theft,Home,True,2016,9
2020-04-11,Drug Possession,Highway,False,2020,4
2018-09-12,Theft,Highway,False,2018,9
2023-01-24,Vandalism,Home,False,2023,1
2020-07-29,Vandalism,Apartment,True,2020,7
2019-11-07,Theft,Highway,False,2019,11
2018-01-05,Burglary,Mall,False,2018,1
2015-08-15,Drug Possession,School,False,2015,8
2015-10-02,Fraud,Bar,False,2015,10
2018-03-25,Theft,Mall,False,2018,3
2021-07-20,Vandalism,Gas Station,True,2021,7
2020-06-30,Arson,Highway,False,2020,6
2019-11-20,Theft,Gas Station,True,2019,11
2019-12-13,Assault,Street,False,2019,12
2015-12-18,Assault,Highway,False,2015,12
2018-05-13,Theft,Highway,True,2018,5
2017-09-04,Vandalism,Bar,True,2017,9
2017-12-16,Fraud,Gas Station,True,2017,12
2020-10-15,Drug Possession,Home,False,2020,10
2015-04-21,Robbery,Bar,False,2015,4
2018-09-27,Homicide,Bar,False,2018,9
2024-01-06,Vandalism,Street,True,2024,1
2018-09-07,Homicide,Bank,False,2018,9
2016-07-15,Robbery,Home,False,2016,7
2022-06-02,Arson,Highway,True,2022,6
2023-06-07,Homicide,Highway,False,2023,6
2017-05-20,Assault,School,False,2017,5
2022-01-18,Assault,Bar,False,2022,1
2018-06-30,Robbery,Park,False,2018,6
2022-09-01,Arson,Park,True,2022,9
2018-08-16,Robbery,Bar,False,2018,8
2020-05-09,Fraud,Gas Station,False,2020,5
2022-07-01,Burglary,Mall,False,2022,7
2019-04-20,Burglary,Bank,False,2019,4
2021-07-01,Arson,Bar,True,2021,7
2024-03-07,Homicide,Park,False,2024,3
2023-01-29,Fraud,Bank,False,2023,1
2024-04-29,Fraud,Mall,False,2024,4
2023-05-25,Drug Possession,School,False,2023,5
2023-11-04,Fraud,Highway,False,2023,11
2021-07-20,Theft,Highway,True,2021,7
2019-01-18,Burglary,Highway,True,2019,1
2017-08-30,Burglary,Street,False,2017,8
2016-12-23,Drug Possession,Home,False,2016,12
2023-12-14,Homicide,Park,True,2023,12
2024-01-05,Robbery,Gas Station,False,2024,1
2022-09-21,Burglary,School,False,2022,9
2019-05-22,Arson,Mall,False,2019,5
2018-12-10,Theft,Apartment,True,2018,12
2015-07-28,Fraud,Park,True,2015,7
2018-12-14,Arson,Apartment,True,2018,12
2018-01-18,Drug Possession,Street,False,2018,1
2016-01-20,Drug Possession,Bank,False,2016,1
2020-08-25,Arson,Bar,False,2020,8
2022-11-30,Drug Possession,Bank,False,2022,11
2019-07-23,Burglary,Street,False,2019,7
2019-03-01,Vandalism,Bank,True,2019,3
2021-10-30,Drug Possession,Street,True,2021,10
2016-04-04,Drug Possession,Apartment,True,2016,4
2020-07-08,Fraud,Street,False,2020,7
2017-06-12,Robbery,Park,False,2017,6
2021-06-08,Burglary,Apartment,False,2021,6
2018-05-12,Theft,Gas Station,True,2018,5
2017-11-19,Drug Possession,Apartment,False,2017,11
2017-09-05,Assault,Apartment,False,2017,9
2018-06-01,Theft,Apartment,False,2018,6
2021-12-16,Drug Possession,Apartment,True,2021,12
2015-03-31,Burglary,Street,False,2015,3
2021-10-10,Vandalism,Bank,False,2021,10
2019-01-15,Assault,Apartment,False,2019,1
2017-04-13,Assault,Home,True,2017,4
2022-04-21,Assault,School,False,2022,4
2017-01-26,Homicide,Highway,True,2017,1
2022-11-20,Theft,Park,False,2022,11
2018-07-30,Robbery,Home,True,2018,7
2024-03-10,Vandalism,Bank,False,2024,3
2020-01-24,Vandalism,Gas Station,True,2020,1
2019-03-31,Burglary,Park,False,2019,3
2019-11-05,Homicide,Park,False,2019,11
2017-08-29,Drug Possession,Park,False,2017,8
2015-11-16,Homicide,Highway,False,2015,11
2018-02-21,Robbery,Apartment,False,2018,2
2024-03-08,Vandalism,Park,False,2024,3
2019-09-05,Vandalism,Park,False,2019,9
2023-04-10,Fraud,Gas Station,True,2023,4
2022-01-30,Theft,Park,True,2022,1
2020-07-01,Theft,Bar,False,2020,7
2021-07-20,Homicide,School,True,2021,7
2017-06-26,Theft,Street,True,2017,6
2018-08-10,Drug Possession,Highway,False,2018,8
2016-08-17,Homicide,Bank,False,2016,8
2019-01-10,Homicide,Gas Station,False,2019,1
2022-07-05,Robbery,Home,False,2022,7
2019-06-10,Homicide,School,True,2019,6
2020-09-11,Vandalism,Highway,True,2020,9
2020-07-30,Theft,Gas Station,False,2020,7
2015-03-18,Vandalism,Bank,False,2015,3
2023-02-03,Homicide,Street,True,2023,2
2024-03-08,Theft,Gas Station,False,2024,3
2021-08-31,Burglary,Gas Station,False,2021,8
2023-05-14,Robbery,School,True,2023,5
2020-11-08,Arson,Apartment,False,2020,11
2019-03-10,Vandalism,Apartment,False,2019,3
2022-11-02,Homicide,Bank,False,2022,11
2018-05-15,Theft,Highway,False,2018,5
2019-12-28,Vandalism,Apartment,False,2019,12
2015-10-15,Theft,Street,True,2015,10
2017-11-14,Burglary,Highway,False,2017,11
2017-11-15,Theft,Highway,False,2017,11
2016-03-01,Robbery,School,False,2016,3
2016-03-20,Fraud,Bar,False,2016,3
2015-10-08,Vandalism,Bar,False,2015,10
2020-07-27,Arson,Highway,False,2020,7
2017-12-22,Burglary,Home,False,2017,12
2015-01-25,Drug Possession,Highway,False,2015,1
2021-08-07,Drug Possession,Home,False,2021,8
2023-08-24,Fraud,Mall,False,2023,8
2017-09-28,Theft,Apartment,True,2017,9
2016-04-15,Burglary,Street,False,2016,4
2018-03-15,Homicide,Bar,False,2018,3
2020-04-27,Arson,Street,False,2020,4
2016-05-25,Robbery,Apartment,False,2016,5
2016-12-02,Burglary,Apartment,False,2016,12
2019-01-24,Burglary,Mall,False,2019,1
2019-10-17,Assault,Street,False,2019,10
2021-03-04,Assault,Bank,False,2021,3
2018-11-14,Homicide,Apartment,False,2018,11
2024-12-04,Fraud,Apartment,False,2024,12
2023-11-26,Assault,Apartment,False,2023,11
2020-12-17,Robbery,Bar,False,2020,12
2023-11-10,Theft,Bar,False,2023,11
2021-11-23,Robbery,Street,False,2021,11
2016-09-21,Homicide,Gas Station,True,2016,9
2021-03-01,Fraud,Highway,False,2021,3
2019-04-16,Robbery,Home,False,2019,4
2021-04-05,Assault,Gas Station,False,2021,4
2021-02-25,Vandalism,School,False,2021,2
2023-07-12,Assault,Highway,False,2023,7
2016-12-29,Assault,Bank,False,2016,12
2023-01-12,Theft,Street,True,2023,1
2020-04-07,Vandalism,Gas Station,False,2020,4
2015-03-26,Arson,Bank,False,2015,3
2018-08-18,Robbery,School,False,2018,8
2015-11-29,Assault,Gas Station,True,2015,11
2022-07-23,Fraud,Bar,False,2022,7
2018-06-05,Fraud,Mall,True,2018,6
2023-10-25,Robbery,Home,True,2023,10
2020-10-20,Drug Possession,Park,False,2020,10
2024-07-29,Homicide,Highway,False,2024,7
2023-08-10,Homicide,Mall,False,2023,8
2024-10-10,Homicide,Street,False,2024,10
2023-10-11,Fraud,Highway,True,2023,10
2018-09-25,Burglary,Park,True,2018,9
2021-01-11,Theft,Park,False,2021,1
2021-03-28,Robbery,Home,True,2021,3
2017-07-19,Vandalism,Highway,False,2017,7
2016-09-12,Theft,Highway,False,2016,9
2017-10-31,Vandalism,Street,True,2017,10
2020-05-25,Vandalism,Home,False,2020,5
2015-07-27,Arson,Highway,False,2015,7
2020-04-27,Assault,Park,False,2020,4
2015-12-26,Homicide,Apartment,True,2015,12
2015-02-04,Vandalism,Street,False,2015,2
2015-01-04,Drug Possession,Highway,True,2015,1
2024-07-10,Drug Possession,Bank,True,2024,7
2019-01-13,Homicide,School,False,2019,1
2024-05-30,Fraud,Apartment,True,2024,5
2018-06-03,Vandalism,Street,True,2018,6
2018-11-02,Drug Possession,Mall,False,2018,11
2022-09-13,Theft,Gas Station,True,2022,9
2016-04-01,Robbery,Bank,True,2016,4
2024-10-27,Arson,Bar,True,2024,10
2017-07-24,Robbery,Park,False,2017,7
2020-08-16,Robbery,Mall,False,2020,8
2020-09-05,Arson,School,True,2020,9
2015-10-09,Theft,School,True,2015,10
2022-10-09,Homicide,Street,False,2022,10
2016-11-22,Homicide,Highway,False,2016,11
2019-06-01,Robbery,Apartment,False,2019,6
2020-03-13,Theft,School,False,2020,3
2023-07-01,Robbery,Park,False,2023,7
2017-08-02,Burglary,School,False,2017,8
2022-04-08,Theft,Home,False,2022,4
2018-11-20,Homicide,Mall,False,2018,11
2021-07-25,Vandalism,Park,False,2021,7
2023-05-25,Fraud,School,False,2023,5
2016-10-05,Burglary,Home,False,2016,10
2018-03-22,Homicide,Bank,True,2018,3
2021-10-10,Theft,Mall,True,2021,10
2018-05-24,Robbery,Street,False,2018,5
2020-10-07,Arson,School,True,2020,10
2015-03-06,Burglary,Park,False,2015,3
2023-01-31,Theft,Home,False,2023,1
2019-10-23,Theft,Home,True,2019,10
2022-11-26,Burglary,Bank,False,2022,11
2019-01-14,Drug Possession,Bank,True,2019,1
2020-12-15,Homicide,Bank,False,2020,12
2022-04-16,Robbery,Gas Station,False,2022,4
2023-08-15,Robbery,Gas Station,False,2023,8
2021-10-08,Burglary,Home,False,2021,10
2022-07-09,Homicide,Apartment,False,2022,7
2020-06-17,Vandalism,Highway,False,2020,6
2024-06-27,Homicide,Bar,False,2024,6
2021-01-25,Assault,Park,False,2021,1
2023-02-08,Vandalism,Mall,False,2023,2
2017-10-18,Drug Possession,Park,True,2017,10
2021-08-01,Assault,School,False,2021,8
2018-09-08,Theft,Highway,False,2018,9
2021-04-09,Burglary,Street,False,2021,4
2016-03-21,Robbery,Highway,False,2016,3
2016-01-21,Arson,School,False,2016,1
2016-05-31,Theft,Bar,False,2016,5
2023-01-04,Fraud,Apartment,True,2023,1
2018-10-23,Assault,Highway,False,2018,10
2019-04-30,Burglary,Mall,True,2019,4
2015-10-31,Homicide,Home,False,2015,10
2022-08-10,Burglary,Bank,False,2022,8
2024-02-11,Drug Possession,School,False,2024,2
2023-11-30,Burglary,Mall,False,2023,11
2015-10-18,Fraud,Bank,True,2015,10
2015-05-23,Assault,School,False,2015,5
2020-03-15,Vandalism,Street,False,2020,3
2022-01-17,Theft,Mall,False,2022,1
2020-10-02,Fraud,Gas Station,False,2020,10
2015-07-04,Arson,Gas Station,True,2015,7
2017-01-04,Assault,School,True,2017,1
2015-05-05,Fraud,Bank,True,2015,5
2016-09-29,Vandalism,Bar,False,2016,9
2017-07-03,Assault,Apartment,False,2017,7
2018-02-09,Assault,Home,False,2018,2
2017-07-17,Burglary,Highway,True,2017,7
2016-03-23,Burglary,Mall,False,2016,3
2022-12-15,Robbery,Park,False,2022,12
2016-12-29,Theft,Gas Station,True,2016,12
2020-10-22,Robbery,Gas Station,False,2020,10
2018-11-20,Arson,Street,False,2018,11
2015-02-13,Homicide,Bank,True,2015,2
2021-11-28,Theft,Bar,True,2021,11
2022-11-24,Arson,Highway,False,2022,11
2015-05-23,Burglary,Park,False,2015,5
2019-06-03,Arson,Street,True,2019,6
2019-06-09,Burglary,Bar,False,2019,6
2022-12-24,Assault,Park,True,2022,12
2017-02-10,Drug Possession,Mall,False,2017,2
2023-09-24,Homicide,Highway,True,2023,9
2024-01-24,Arson,Park,False,2024,1
2020-07-12,Vandalism,Gas Station,False,2020,7
2015-01-30,Theft,Bank,False,2015,1
2015-10-19,Homicide,School,False,2015,10
2017-02-15,Assault,Mall,False,2017,2
2020-07-04,Homicide,Park,True,2020,7
2015-10-03,Homicide,Highway,False,2015,10
2019-11-20,Fraud,Apartment,False,2019,11
2019-02-19,Fraud,Street,False,2019,2
2023-12-03,Homicide,Park,False,2023,12
2019-02-20,Theft,Highway,False,2019,2
2018-08-06,Arson,Home,False,2018,8
2017-01-10,Vandalism,Street,False,2017,1
2015-05-29,Burglary,Mall,True,2015,5
2019-05-20,Burglary,Bar,True,2019,5
2019-06-22,Assault,Park,False,2019,6
2019-10-30,Burglary,Bank,False,2019,10
2015-09-09,Robbery,Mall,False,2015,9
2023-04-04,Assault,Mall,False,2023,4
2019-09-05,Burglary,Apartment,False,2019,9
2024-09-15,Theft,Park,False,2024,9
2017-11-06,Theft,Gas Station,False,2017,11
2016-12-01,Assault,School,True,2016,12
2021-12-18,Arson,Street,False,2021,12
2021-11-06,Vandalism,Park,True,2021,11
2023-02-06,Arson,Mall,True,2023,2
2023-08-27,Fraud,Bank,True,2023,8
2015-06-06,Burglary,Home,True,2015,6
2016-06-12,Homicide,Park,False,2016,6
2015-05-05,Fraud,Gas Station,False,2015,5
2021-08-04,Arson,Apartment,False,2021,8
2016-09-20,Burglary,Bank,False,2016,9
2015-10-28,Drug Possession,Home,False,2015,10
2024-04-07,Theft,Park,False,2024,4
2022-07-14,Arson,Bar,False,2022,7
2022-02-09,Homicide,Bank,False,2022,2
2016-01-26,Drug Possession,Bar,False,2016,1
2018-07-02,Assault,Apartment,False,2018,7
